,Order day,Stock item,Quantity,Price,Warehouse,Net Value,>100000
1722,2024/07/18,SAMSUNG GALAXY A05S 128/6GB LIGHT VIOLET G,1,6150.0,Miami center -San,6150.0,False
1723,2024/07/18,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,46600.0,miami center Bitash branch,46600.0,False
1724,2024/07/18,GALAXY A15 yellow128/6G,1,6950.0,Miami center - Miami,6950.0,False
1725,2024/07/18,GALAXY A15 LIGHT BLUE 128G/6G,1,6950.0,Miami center -San,6950.0,False
1726,2024/07/18,GALAXY A15 BLUE BLACK128G/6G,1,6950.0,Miami center -San,6950.0,False
1727,2024/07/18,    IPHONE 13 ENGLISH 128GB GREEN WG,1,35055.0,Miami center -Smouha,35055.0,False
1728,2024/07/18,IPHONE 13 english 128GB STARLIGHT WG,1,31800.0,Miami center -San,31800.0,False
1729,2024/07/18,IPHONE 15 BLACK ENGLISH 128 WG,1,39300.0,Miami center - Almaza,39300.0,False
1730,2024/07/18,IPHONE 13 english 128GB MIDNIGHT WG,1,28940.0,Miami center - Miami,28940.0,False
1731,2024/07/18,GALAXY A15 BLUE BLACK256/8G,1,8790.0,Miami center -San,8790.0,False
1732,2024/07/18,IPHONE 13 english 128GB PINK WG,1,34980.0,Miami center -San,34980.0,False
1733,2024/07/18,IPHONE 15 PRO MAX 256GB BLUE TITANIUM WG,1,59000.0,City center - Alex,59000.0,False
1734,2024/07/18,IPHONE 15 PRO MAX 256GB BLUE TITANIUM WG,1,59200.0,Miami Center - Dokki ,59200.0,False
1735,2024/07/18,SAMSUNG A35 5G 256GB 8GB AWESOME ICE BLUE G,1,15000.0,Miami center - Miami,15000.0,False
1736,2024/07/18,    IPHONE 13 ENGLISH 128GB GREEN WG,1,34900.0,City stars,34900.0,False
1737,2024/07/18,IPHONE 13 english 128GB STARLIGHT WG,1,28550.0,Miami center -Smouha,28550.0,False
1738,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,Miami center -Smouha,58700.0,False
1739,2024/07/18,IPHONE 15 PRO NATURAL TITANUIM 128GB WG,1,52550.0,Miami center -San,52550.0,False
1740,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,Miami center - Miami,58700.0,False
1741,2024/07/18,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,63750.0,Miami center -San,63750.0,False
1742,2024/07/18,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,51075.0,City stars,51075.0,False
1743,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,City center - Alex,58700.0,False
1744,2024/07/18,IPHONE 13 english 128GB BLUE WG,1,28500.0,Miami center -San,28500.0,False
1745,2024/07/18,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,58500.0,Miami center - Miami,58500.0,False
1746,2024/07/18,IPHONE 13 english 128GB STARLIGHT WG,1,36570.0,Miami center - Miami,36570.0,False
1747,2024/07/18,IPHONE 13 english 128GB PINK WG,1,29300.0,Miami center - Miami,29300.0,False
1748,2024/07/18,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,58500.0,City center - Alex,58500.0,False
1749,2024/07/18,HUAWEI WATCH FIT 3 WHITE STRAP WHITE,1,7500.0,Miami center - Miami,7500.0,False
1750,2024/07/18,  HUAWEI FREE BUDS SE 2 WHITE G,1,2200.0,City stars,2200.0,False
1751,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,City stars,58700.0,False
1752,2024/07/18,REDMI 13C 256/8GB MIDNIGHT BLACK G,1,6720.0,Miami center - Almaza,6720.0,False
1753,2024/07/18,IPHONE 13 english 128GB STARLIGHT WG,1,28500.0,miami center Bitash branch,28500.0,False
1754,2024/07/18,IPHONE 13 english 128GB BLUE WG,1,32490.0,Miami Center - Dokki ,32490.0,False
1755,2024/07/18,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,44800.0,Miami center - Almaza,44800.0,False
1756,2024/07/18,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,50400.0,City stars,50400.0,False
1757,2024/07/18,HUAWEI WATCH FIT 3 BLACK STRAP BLACK,1,7500.0,City stars,7500.0,False
1758,2024/07/18,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,44800.0,Miami center -San,44800.0,False
1759,2024/07/18,SAMSUNG GALAXY A05S 128/6GB BLACK G,1,7090.0,City center - Alex,7090.0,False
1760,2024/07/18,ORAIMO WATCH 4 PLUS OSW-801,1,1350.0,City center - Alex,1350.0,False
1761,2024/07/18,REDMI 12 MIDNIGHT BLACK 128GB/8 GB ROM G,1,7000.0,miami center Bitash branch,7000.0,False
1762,2024/07/18,GALAXY A15 BLUE BLACK128G/6G,1,6800.0,Miami center -Smouha,6800.0,False
1763,2024/07/18, IPHONE 11 small 128GB WHITE WG,1,28000.0,Miami center -San,28000.0,False
1764,2024/07/18,USED IPHONE 12 PRO MAX 256GB GOLD / WITH BOX / WITH CABLE / BATTERY 86% ,1,22700.0,Miami Center - Dokki ,22700.0,False
1765,2024/07/18,IPHONE 13 english 128GB PINK WG,1,29300.0,miami center Bitash branch,29300.0,False
1766,2024/07/18,IPHONE 15 PRO.256  ENGLISH BLUE TITANIUM.WG,1,62250.0,Miami center -Smouha,62250.0,False
1767,2024/07/18,IPHONE 13 english 128GB PINK WG,1,29300.0,City center - Alex,29300.0,False
1768,2024/07/18,IPHONE 13 english 128GB MIDNIGHT WG,1,28500.0,City center - Alex,28500.0,False
1769,2024/07/18,USED IPHONE 12 PRO MAX 256GB GOLD / WITH BOX / WITH CABLE / BATTERY 86% ,-1,22700.0,Miami Center - Dokki ,-22700.0,False
1770,2024/07/18,GALAXY A15 yellow128/6G,1,7100.0,Miami center -San,7100.0,False
1771,2024/07/18,    IPHONE 13 ENGLISH 128GB GREEN WG,1,28500.0,Miami center -Smouha,28500.0,False
1772,2024/07/18,GALAXY A15 256/8G LIGHT BLUE G,1,8450.0,Miami center -Smouha,8450.0,False
1773,2024/07/18,XIAOMI REDMI A3 64/3GB MIDNIGHT BLACK G,1,4300.0,Miami center -Smouha,4300.0,False
1774,2024/07/18,XIAOMI REDMI A3 64/3GB MIDNIGHT BLACK G,1,4450.0,Miami center -Smouha,4450.0,False
1775,2024/07/18,IPHONE 15 PLUS BLACK128GB ENGLISH WG,1,45300.0,City center - Alex,45300.0,False
1776,2024/07/18,IPHONE 15 PRO MAX 256GB WHITE TITANIUM WG ,1,59800.0,City stars,59800.0,False
1777,2024/07/18,GALAXY A15 BLUE BLACK256/8G,1,8550.0,City stars,8550.0,False
1778,2024/07/18,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,58500.0,Miami center -San,58500.0,False
1779,2024/07/18,IPHONE 13 english 128GB STARLIGHT WG,1,28500.0,Miami center - Almaza,28500.0,False
1780,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,City center - Alex,58700.0,False
1781,2024/07/18,SAMSUNG A55 5G 128GB 8GB AWESOME NAVY G,1,22860.0,Miami center -San,22860.0,False
1782,2024/07/18,SAMSUNG A35 5G 256GB 8GB AWESOME NAVY G,1,15000.0,Miami center -Smouha,15000.0,False
1783,2024/07/18,SAMSUNG A35 5G 256GB 8GB AWESOME ICE BLUE G,1,14700.0,Miami center -Smouha,14700.0,False
1784,2024/07/18,IPHONE 13 english 128GB STARLIGHT WG,1,28200.0,Miami center -Smouha,28200.0,False
1785,2024/07/18,REDMI NOTE 13 128GB 8G midnight black G,1,9250.0,Miami center -Smouha,9250.0,False
1786,2024/07/18,SAMSUNG GALAXY A05S 128/6GB SILVER G,1,6350.0,Miami center -Smouha,6350.0,False
1787,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,City stars,58700.0,False
1788,2024/07/18,IPHONE 14 english 128GB BLUE WG,1,34500.0,Miami center -San,34500.0,False
1789,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58500.0,Miami center - Miami,58500.0,False
1790,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58500.0,Miami center - Miami,58500.0,False
1791,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,Miami Center - Dokki ,58700.0,False
1792,2024/07/18,IPHONE 15 BLACK ENGLISH 128 WG,1,39300.0,Miami center -Smouha,39300.0,False
1793,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,-1,58500.0,Miami center - Miami,-58500.0,False
1794,2024/07/18,GALAXY A15 BLUE BLACK128G/6G,1,7100.0,City stars,7100.0,False
1795,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58500.0,Miami center - Miami,58500.0,False
1796,2024/07/18,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,45550.0,Miami center -Smouha,45550.0,False
1797,2024/07/18,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,44800.0,Miami Center - Dokki ,44800.0,False
1798,2024/07/18,IPHONE 13 english 128GB STARLIGHT WG,1,28200.0,Miami center -Smouha,28200.0,False
1799,2024/07/18,IPHONE 13 english 128GB STARLIGHT WG,1,28200.0,Miami center -Smouha,28200.0,False
1800,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58900.0,Miami center -San,58900.0,False
1801,2024/07/18,IPHONE 13 english 128GB STARLIGHT WG,1,28200.0,Miami center -Smouha,28200.0,False
1802,2024/07/18,SAMSUNG A55 5G 256GB 8GB AWESOME ICE BLUE G,1,21400.0,Miami center - Miami,21400.0,False
1803,2024/07/18,SAMSUNG A55 5G 128GB 8GB AWESOME NAVY G,1,21870.0,City center - Alex,21870.0,False
1804,2024/07/18,SAMSUNG A35 5G 128GB 8GB AWESOME ICE BLUE G,1,13200.0,Miami center -Smouha,13200.0,False
1805,2024/07/18,IPHONE 13 english 128GB BLUE WG,1,28500.0,City stars,28500.0,False
1806,2024/07/18,IPHONE 13 english 128GB BLUE WG,1,28200.0,Miami center -Smouha,28200.0,False
1807,2024/07/18,IPHONE 15 PRO.256  ENGLISH BLUE TITANIUM.WG,1,56700.0,City center - Alex,56700.0,False
1808,2024/07/18,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,65500.0,Miami center -Smouha,65500.0,False
1809,2024/07/18,IPHONE 13 english 128GB STARLIGHT WG,1,28500.0,miami center Bitash branch,28500.0,False
1810,2024/07/18,SAMSUNG A35 5G 256GB 8GB AWESOME NAVY G,1,15000.0,Miami center - Miami,15000.0,False
1811,2024/07/18,IPHONE 13 english 128GB MIDNIGHT WG,1,28500.0,Miami center - Miami,28500.0,False
1812,2024/07/18,SAMSUNG S24 ULTRA 256/12GB TITANIUM BLACK WG,1,45000.0,City center - Alex,45000.0,False
1813,2024/07/18,HUAWEI FREEBUDS PRO3 SILVER FROST G,1,9430.0,City center - Alex,9430.0,False
1814,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,63750.0,Miami Center - Dokki ,63750.0,False
1815,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,67650.0,miami center Bitash branch,67650.0,False
1816,2024/07/18,AIRPODS PRO ( 2ND GENERATION ) USB-C WG,1,11700.0,City stars,11700.0,False
1817,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58500.0,Miami center -Smouha,58500.0,False
1818,2024/07/18,Samsung Galaxy S23 Ultra 12G 256GB Phantom Black WG,1,38800.0,City center - Alex,38800.0,False
1819,2024/07/18,GALAXY A15 LIGHT BLUE 128G/4G,1,6895.0,City center - Alex,6895.0,False
1820,2024/07/18,IPHONE 13 english 128GB MIDNIGHT WG,1,28500.0,City stars,28500.0,False
1821,2024/07/18,ORAIMO WATCH 4 PLUS OSW-801,1,1350.0,miami center Bitash branch,1350.0,False
1822,2024/07/18,IPHONE 13 english 128GB MIDNIGHT WG,1,31300.0,Miami center -Smouha,31300.0,False
1823,2024/07/18,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,44800.0,City stars,44800.0,False
1824,2024/07/18,REDMI NOTE 13 256G 8G ICE BLUE G,1,9900.0,Miami center - Miami,9900.0,False
1825,2024/07/18,AIRPODS PRO ( 2ND GENERATION ) USB-C WG,1,10500.0,City stars,10500.0,False
1826,2024/07/18,IPHONE 13 english 128GB PINK WG,1,29300.0,City center - Alex,29300.0,False
1827,2024/07/18,IPHONE 13 english 128GB STARLIGHT WG,1,28500.0,City center - Alex,28500.0,False
1828,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,Miami center - Miami,58700.0,False
1829,2024/07/18,USED IPHONE XSMAX GOLD 512GB BATTERY 82 BOX,1,9000.0,Miami center -San,9000.0,False
1830,2024/07/18,IPHONE 15 PLUS BLACK128GB ENGLISH WG,1,55440.0,miami center Bitash branch,55440.0,False
1831,2024/07/18,SAMSUNG A35 5G 256GB 8GB AWESOME ICE BLUE G,1,15000.0,Miami center - Miami,15000.0,False
1832,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,59580.0,City stars,59580.0,False
1833,2024/07/18,SAMSUNG S24 ULTRA 256/12GB TITANIUM BLACK WG,1,49200.0,Miami center -San,49200.0,False
1834,2024/07/18,IPHONE 15 PRO NATURAL TITANUIM 128GB WG,1,59550.0,Miami Center - Dokki ,59550.0,False
1835,2024/07/18,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58500.0,City stars,58500.0,False
1836,2024/07/18,SAMSUNG A35 5G 128GB 8GB AWESOME ICE BLUE G,1,13625.0,Miami center - Almaza,13625.0,False
1837,2024/07/19,IPHONE 15 PRO.NATURAL TITANIUM.256 WG,1,60000.0,Miami center - Almaza,60000.0,False
1838,2024/07/19,GALAXY A15 BLUE BLACK256/8G,1,8550.0,Miami center - Miami,8550.0,False
1839,2024/07/19,IPHONE 15 BLUE ENGLISH 128 WG,1,39300.0,City stars,39300.0,False
1840,2024/07/19,USED IPHONE 12 128GB  PURPLE WG 70% BATTERY  + WITH BOX ,1,13000.0,City center - Alex,13000.0,False
1841,2024/07/19,UESD IPHONE 12 128GB Mint green WG  78% BATTERY + WIHT BOX ,1,13000.0,City center - Alex,13000.0,False
1842,2024/07/19,IPHONE 13 english 128GB STARLIGHT WG,1,28500.0,City stars,28500.0,False
1843,2024/07/19,REDMI 13C 128/6GB NAVY BLUE G,1,6700.0,miami center Bitash branch,6700.0,False
1844,2024/07/19,IPHONE 15 PRO MAX 256GB WHITE TITANIUM WG ,1,60400.0,Miami Center - Dokki ,60400.0,False
1845,2024/07/19,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,60550.0,Miami Center - Dokki ,60550.0,False
1846,2024/07/19,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,58500.0,miami center Bitash branch,58500.0,False
1847,2024/07/19,IPHONE 15 PINK ENGLISH 128 WG,1,39300.0,Miami center -San,39300.0,False
1848,2024/07/19,REDMI 12 MIDNIGHT BLACK 256GB/8 GB ROM G,1,7700.0,City stars,7700.0,False
1849,2024/07/19,REDMI 12 SKY BLUE 256GB/8 GB ROM G,1,7700.0,City stars,7700.0,False
1850,2024/07/19,AIRPODS PRO ( 2ND GENERATION ) USB-C WG,1,13440.0,City stars,13440.0,False
1851,2024/07/19,IPHONE 13 english 128GB PINK WG,1,29300.0,Miami center -Smouha,29300.0,False
1852,2024/07/19,IPHONE 15 PINK ENGLISH 128 WG,1,39300.0,miami center Bitash branch,39300.0,False
1853,2024/07/19,GALAXY A15 BLUE BLACK256/8G,1,8550.0,City stars,8550.0,False
1854,2024/07/19,IPHONE 13 english 128GB MIDNIGHT WG,1,31300.0,Miami center -Smouha,31300.0,False
1855,2024/07/19,REDMI 12 MIDNIGHT BLACK 256GB/8 GB ROM G,1,7700.0,miami center Bitash branch,7700.0,False
1856,2024/07/19,SAMSUNG A35 5G 128GB 8GB AWESOME ICE BLUE G,1,14400.0,Miami center -San,14400.0,False
1857,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,57500.0,Miami Center - Dokki ,57500.0,False
1858,2024/07/19,SAMSUNG S24 ULTRA 256/12GB TITANIUM BLACK WG,1,44800.0,Miami center -San,44800.0,False
1859,2024/07/19,IPHONE 13 english 128GB PINK WG,-1,29300.0,Miami center -Smouha,-29300.0,False
1860,2024/07/19,IPHONE 13 english 128GB PINK WG,1,29300.0,Miami center -Smouha,29300.0,False
1861,2024/07/19,SAMSUNG A35 5G 256GB 8GB AWESOME NAVY G,1,16800.0,Miami Center - Gamal abdelnasser,16800.0,False
1862,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,59500.0,Miami center -San,59500.0,False
1863,2024/07/19,IPHONE 13 english 128GB PINK WG,1,29300.0,Miami center -Smouha,29300.0,False
1864,2024/07/19,IPHONE 13 english 128GB MIDNIGHT WG,1,28500.0,Miami center -Smouha,28500.0,False
1865,2024/07/19,IPHONE 14 english 128GB BLUE WG,1,34650.0,Miami Center - Dokki ,34650.0,False
1866,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,Miami center - Miami,58700.0,False
1867,2024/07/19,GALAXY A15 LIGHT BLUE 128G/4G,1,6750.0,Miami center -Smouha,6750.0,False
1868,2024/07/19,GALAXY A15 LIGHT BLUE 128G/4G,1,7149.0,Miami center - Miami,7149.0,False
1869,2024/07/19,IPHONE 14 PRO MAX DEEP PURPLE 1TB SPECIAL EDITION,1,46200.0,Miami center - Almaza,46200.0,False
1870,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,Miami center -Smouha,58700.0,False
1871,2024/07/19,IPHONE 13 english 128GB STARLIGHT WG,1,28500.0,Miami center -San,28500.0,False
1872,2024/07/19,IPHONE 13 english 128GB MIDNIGHT WG,1,34900.0,Miami center - Almaza,34900.0,False
1873,2024/07/19,ORAIMO WATCH 4 PLUS OSW-801,1,1350.0,City center - Alex,1350.0,False
1874,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,Miami center -San,58700.0,False
1875,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,Miami center -San,58700.0,False
1876,2024/07/19,IPHONE 15 BLACK ENGLISH 128 WG,1,42600.0,Miami center -San,42600.0,False
1877,2024/07/19,APPLE WATCH SERIES 9 45MM MIDNIGHT WG ,1,19500.0,City stars,19500.0,False
1878,2024/07/19,Samsung Galaxy S23 Ultra 12G 256GB Phantom Black WG,1,38800.0,Miami Center - Dokki ,38800.0,False
1879,2024/07/19,IPHONE 13 english 128GB STARLIGHT WG,1,28500.0,City stars,28500.0,False
1880,2024/07/19,IPHONE 13 english 128GB MIDNIGHT WG,1,28500.0,Miami center -San,28500.0,False
1881,2024/07/19,SAMSUNG GALAXY A05S 128/4GB BLACK G,1,5650.0,Miami center -Smouha,5650.0,False
1882,2024/07/19,SAMSUNG A25 256/8GB BLUE BLACK G,1,11300.0,Miami center -Smouha,11300.0,False
1883,2024/07/19,GALAXY A15 YELLOW 128/4G,1,6350.0,Miami center - Miami,6350.0,False
1884,2024/07/19,REDMI NOTE 13 256G 8G MIDNIGHT BLACK G,1,11500.0,Miami center -Smouha,11500.0,False
1885,2024/07/19,HUAWEI WATCH FIT 3 NFC GREY STRAP GREY NYLON,1,8660.0,Miami center -Smouha,8660.0,False
1886,2024/07/19,IPHONE 13 english 128GB PINK WG,1,32800.0,City center - Alex,32800.0,False
1887,2024/07/19,GALAXY A15 yellow128/6G,1,7525.0,Miami Center - Gamal abdelnasser,7525.0,False
1888,2024/07/19,KIESLECT LADY WATCH LORA 2 GOLD,1,4100.0,Miami center -Smouha,4100.0,False
1889,2024/07/19,GALAXY A15 BLUE BLACK256/8G,1,8790.0,City center - Alex,8790.0,False
1890,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,Miami center - Almaza,58700.0,False
1891,2024/07/19,SAMSUNG GALAXY A05S 128/4GB BLACK G,1,5650.0,Miami center - Miami,5650.0,False
1892,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,Miami center -Smouha,58700.0,False
1893,2024/07/19,REDMI PAD SE 256/8GB GRAPHITE GRAY G,1,9890.0,Miami center -Smouha,9890.0,False
1894,2024/07/19,IPHONE 13 english 128GB MIDNIGHT WG,1,28500.0,City center - Alex,28500.0,False
1895,2024/07/19,REDMI NOTE 13 256G 8G MIDNIGHT BLACK G,1,11500.0,Miami center - Almaza,11500.0,False
1896,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,City center - Alex,58700.0,False
1897,2024/07/19,IPHONE 13 english 128GB BLUE WG,1,32680.0,Miami center -Smouha,32680.0,False
1898,2024/07/19,SAMSUNG GALAXY A05S 128/6GB BLACK G,1,6150.0,Miami center -Smouha,6150.0,False
1899,2024/07/19,IPHONE 15 PINK ENGLISH 128 WG,1,39700.0,City stars,39700.0,False
1900,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,59300.0,Miami center - Miami,59300.0,False
1901,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,63750.0,City stars,63750.0,False
1902,2024/07/19,IPHONE 13 english 128GB MIDNIGHT WG,1,28500.0,Miami center - Miami,28500.0,False
1903,2024/07/19,GALAXY A15 256/8G LIGHT BLUE G,1,8800.0,City center - Alex,8800.0,False
1904,2024/07/19,Samsung Galaxy S23 Ultra 12G 256GB Phantom Black WG,1,42650.0,Miami center - Miami,42650.0,False
1905,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,Miami center -San,58700.0,False
1906,2024/07/19,IPHONE 13 english 128GB BLUE WG,1,28500.0,Miami center - Almaza,28500.0,False
1907,2024/07/19,GALAXY A15 BLUE BLACK128G/4G,1,6825.0,Miami Center - Gamal abdelnasser,6825.0,False
1908,2024/07/19,IPHONE 15 PINK ENGLISH 128 WG,1,44800.0,Miami center -Smouha,44800.0,False
1909,2024/07/19,IPHONE 15 PRO MAX 256GB DUAL SIM (ZA) NATURAL TITANIUM WG,1,70000.0,Miami center -San,70000.0,False
1910,2024/07/19,    IPHONE 13 ENGLISH 128GB GREEN WG,1,28500.0,City stars,28500.0,False
1911,2024/07/19,IPHONE 13 english 128GB BLUE WG,1,31300.0,City center - Alex,31300.0,False
1912,2024/07/19,IPHONE 13 english 128GB STARLIGHT WG,1,28500.0,Miami Center - Dokki ,28500.0,False
1913,2024/07/19,IPHONE 15 PRO MAX 256GB DUAL SIM (ZA) NATURAL TITANIUM WG,1,74000.0,Miami center - Miami,74000.0,False
1914,2024/07/19,IPHONE 13 english 128GB STARLIGHT WG,1,31800.0,miami center Bitash branch,31800.0,False
1915,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,Miami center -San,58700.0,False
1916,2024/07/19,IPHONE 15 BLACK ENGLISH 128 WG,1,39535.0,Miami center -San,39535.0,False
1917,2024/07/19,HUAWEI WATCH FIT 3 PINK,1,6700.0,Miami center - Miami,6700.0,False
1918,2024/07/19,IPHONE 15 PRO 256.BLUE WG,1,56000.0,City stars,56000.0,False
1919,2024/07/19,IPHONE 14 english 128GB BLUE WG,1,34500.0,miami center Bitash branch,34500.0,False
1920,2024/07/19,IPHONE 13 english 128GB STARLIGHT WG,1,28500.0,City stars,28500.0,False
1921,2024/07/19,REDMI PAD SE 256/8GB GRAPHITE GRAY G,1,11800.0,miami center Bitash branch,11800.0,False
1922,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,59300.0,Miami center -San,59300.0,False
1923,2024/07/19,SAMSUNG A35 5G 128GB 8GB AWESOME NAVY G,1,13000.0,Miami center - Miami,13000.0,False
1924,2024/07/19,IPHONE 13 english 128GB STARLIGHT WG,1,28500.0,Miami center - Almaza,28500.0,False
1925,2024/07/19,IPHONE 15 PRO MAX 512 NATURAL TITANIUM ENGLISH WG,1,70300.0,Miami center - Miami,70300.0,False
1926,2024/07/19,SAMSUNG GALAXY A05S 128/4GB BLACK G,1,6440.0,Miami center -Smouha,6440.0,False
1927,2024/07/19,IPHONE 13 english 128GB STARLIGHT WG,1,28500.0,Miami center - Almaza,28500.0,False
1928,2024/07/19,    IPHONE 13 ENGLISH 128GB GREEN WG,1,28200.0,Miami center - Almaza,28200.0,False
1929,2024/07/19,REDMI 13C 128/6GB NAVY BLUE G,1,6520.0,Miami center -San,6520.0,False
1930,2024/07/19,REDMI 13C 256/8GB NAVY BLUE G,1,7370.0,Miami center -San,7370.0,False
1931,2024/07/19,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,58300.0,Miami center - Miami,58300.0,False
1932,2024/07/19,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,58500.0,City stars,58500.0,False
1933,2024/07/19,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,53760.0,miami center Bitash branch,53760.0,False
1934,2024/07/19,IPHONE 13 english 128GB PINK WG,1,29300.0,Miami center - Almaza,29300.0,False
1935,2024/07/19,IPHONE 15 PRO MAX 256GB BLUE TITANIUM WG,1,67290.0,Miami center - Miami,67290.0,False
1936,2024/07/19,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,45300.0,Miami center - Almaza,45300.0,False
1937,2024/07/19,SAMSUNG GALAXY A05S 128/4GB BLACK G,1,5650.0,Miami center - Almaza,5650.0,False
1938,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,City stars,58700.0,False
1939,2024/07/19,SAMSUNG S24 ULTRA 256/12GB TITANIUM BLACK WG,-1,54050.0,City center - Alex,-54050.0,False
1940,2024/07/19,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,54050.0,City center - Alex,54050.0,False
1941,2024/07/19,IPHONE 15 BLUE ENGLISH 128 WG,1,39300.0,Miami center - Miami,39300.0,False
1942,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58750.0,City center - Alex,58750.0,False
1943,2024/07/19,USED IPHONE 11 GREEN 128GB WG 70% BATTERY + WITH BOX ,1,10000.0,Miami center -Smouha,10000.0,False
1944,2024/07/19,IPHONE 14 english 128GB BLUE WG,1,34500.0,Miami center -San,34500.0,False
1945,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58700.0,City stars,58700.0,False
1946,2024/07/19,USED IPHONE 15 PRO MAX 256GB BLUE  WG  92% BATTERY + WITH BOX  + WITH CABLE,1,47450.0,Miami center - Miami,47450.0,False
1947,2024/07/19,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58950.0,Miami center - Almaza,58950.0,False
1948,2024/07/20,GALAXY A15 BLUE BLACK256/8G,1,8800.0,Miami center - Miami,8800.0,False
1949,2024/07/20,GALAXY A15 LIGHT BLUE 128G/4G,1,7240.0,Miami center -Smouha,7240.0,False
1950,2024/07/20,IPHONE 13 english 128GB STARLIGHT WG,1,29300.0,Miami center - Miami,29300.0,False
1951,2024/07/20,IPHONE 13 english 128GB MIDNIGHT WG,1,28500.0,Miami Center - Dokki ,28500.0,False
1952,2024/07/20,GALAXY A15 YELLOW 128/4G,1,6350.0,City center - Alex,6350.0,False
1953,2024/07/20,XIAOMI REDMI A3 128/4GB FOREST GREEN G,1,6140.0,City center - Alex,6140.0,False
